t, PE, KE, TE,q1, q2,
10.321250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.321875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.322500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.323125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.323750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.324375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.325000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.325625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.326250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.326875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.327500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.328125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.328750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.329375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.330000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.330625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.331250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.331875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.332500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.333125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.333750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.334375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.335000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.335625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.336250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.336875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.337500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.338125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.338750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.339375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.340000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.340625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.341250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.341875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.342500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.343125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.343750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.344375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.345000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.345625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.346250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.346875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.347500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.348125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.348750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.349375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.350000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.350625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.351250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.351875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.352500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.353125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.353750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.354375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.355000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.355625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.356250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.356875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.357500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.358125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.358750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.359375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.360000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.360625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.361250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.361875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.362500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.363125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.363750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.364375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.365000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.365625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.366250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.366875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.367500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.368125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.368750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.369375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.370000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.370625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.371250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.371875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.372500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.373125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.373750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.374375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.375000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.375625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.376250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.376875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.377500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.378125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.378750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.379375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.380000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.380625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.381250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.381875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.382500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.383125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.383750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.384375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.385000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.385625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.386250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.386875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.387500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.388125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.388750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.389375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.390000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.390625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.391250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.391875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.392500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.393125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.393750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.394375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.395000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.395625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.396250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.396875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.397500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.398125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.398750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.399375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.400000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.400625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.401250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.401875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.402500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.403125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.403750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.404375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.405000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.405625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.406250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.406875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.407500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.408125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.408750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.409375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.410000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.410625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.411250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.411875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.412500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.413125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.413750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.414375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.415000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.415625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.416250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.416875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.417500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.418125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.418750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.419375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.420000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.420625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.421250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.421875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.422500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.423125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.423750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.424375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.425000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.425625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.426250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.426875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.427500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.428125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.428750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.429375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.430000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.430625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.431250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.431875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.432500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.433125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.433750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.434375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.435000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.435625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.436250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.436875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.437500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.438125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.438750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.439375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.440000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.440625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.441250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.441875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.442500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.443125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.443750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.444375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.445000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.445625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.446250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.446875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.447500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.448125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.448750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.449375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.450000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.450625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.451250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.451875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.452500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.453125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.453750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.454375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.455000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.455625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.456250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.456875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.457500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.458125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.458750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.459375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.460000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.460625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.461250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.461875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.462500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.463125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.463750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.464375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.465000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.465625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.466250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.466875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.467500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.468125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.468750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.469375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.470000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.470625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.471250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.471875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.472500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.473125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.473750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.474375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.475000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.475625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.476250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.476875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.477500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.478125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.478750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.479375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.480000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.480625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.481250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.481875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.482500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.483125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.483750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.484375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.485000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.485625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.486250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.486875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.487500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.488125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.488750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.489375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.490000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.490625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.491250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.491875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.492500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.493125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.493750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.494375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.495000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.495625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.496250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.496875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.497500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.498125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.498750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.499375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.500000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.500625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.501250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.501875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.502500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.503125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.503750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.504375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.505000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.505625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.506250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.506875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.507500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.508125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.508750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.509375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.510000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.510625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
10.511250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
